IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"34.237.165.6","*.testplmcloudsolutions.com","Siemens Industry Software Inc.","US","Milford","Ohio","*.testplmcloudsolutions.com|testplmcloudsolutions.com","","false"
"34.237.165.3","*.blackboard.com","","","","","*.blackboard.com","","false"
"34.237.165.10","entdev-charter.net","","","","","entdev-charter.net|*.argo-cd.spectrumtoolbox.com|*.entdev-charter.net","","false"
"34.237.165.9","backend.tapptus.com","","","","","backend.tapptus.com","","false"
"34.237.165.8","*.hex01.helix.apps.fireeye.com","","","","","*.hex01.helix.apps.fireeye.com","","false"
"34.237.165.20","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-01.us-east-1.es.amazonaws.com","","false"
"34.237.165.25","biz.staging.nyaruka.com","","","","","biz.staging.nyaruka.com|www.biz.staging.nyaruka.com","","false"
"34.237.165.31","konicaminoltapersonalize.com","","","","","konicaminoltapersonalize.com|*.konicaminoltapersonalize.com","","false"
"34.237.165.41","nexus.trendbuild.com.br","","","","","nexus.trendbuild.com.br","","false"
"34.237.165.56","*.common-test.nulogy.net","","","","","*.common-test.nulogy.net","","false"
"34.237.165.63","diplomadigital.aix.com.br","","","","","diplomadigital.aix.com.br","","false"
"34.237.165.64","mobiuscomm.net","","","","","mobiuscomm.net|www.mobiuscomm.net","","false"
"34.237.165.74","easygxp.com","","","","","easygxp.com|wsdemo.easygxp.com|wsprod.easygxp.com|wsstg.easygxp.com","","false"
"34.237.165.73","*.ctdi.com","Communications Test Design, Inc.","US","West Chester","Pennsylvania","*.ctdi.com|*.etos1.ctdi.com|*.1connect.ctdi.com|*.etosuat.ctdi.com|www.supply.ctdi.com|etos1.ctdi.com|1connect.ctdi.com|etosuat.ctdi.com|ctdi.com","","false"
"34.237.165.81","*.zeamostaging.com","","","","","*.zeamostaging.com|zeamostaging.com","","false"
"34.237.165.82","elsevier.com","ELSEVIER INC.","US","New York","New York","elsevier.com|elsevier-ae.com|amirsys.com|clinicalkey.com|elsevierexamprep.com|engineeringvillage.com|www.engineeringvillage.com|mendeley.com|sciencedirect.com|scopus.com|*.elsevier.com|*.elsevier-ae.com|*.np.elsevier-ae.com|*.amirsys.com|*.clinicalkey.com|*.ees.elsevier.com|*.elsevierexamprep.com|*.engineeringvillage.com|*.mendeley.com|*.sciencedirect.com|*.scopus.com","","false"
"34.237.165.92","dev.ongrid.run","","","","","dev.ongrid.run|*.dev.ongrid.run","","false"
"34.237.165.97","visitsequoia.com","","","","","visitsequoia.com|www.visitsequoia.com","","false"
"34.237.165.113","*.chenmed.com","","","","","*.chenmed.com|chenmed.com","","false"
"34.237.165.112","letsencrypt-nginx-proxy-companion","","","","","","","true"
"34.237.165.119","*.execute-api.us-east-1.amazonaws.com","","","","","*.execute-api.us-east-1.amazonaws.com","","false"
"34.237.165.115","admin.rxsavingssolutions.com","","","","","admin.rxsavingssolutions.com|client.rxsavingssolutions.com|ops-admin.rxsavingssolutions.com|admin-iw.rxsavingssolutions.com|admin-stage.rxsavingssolutions.com|ops-client-admin.rxsavingssolutions.com|client-stage.rxsavingssolutions.com|adminrx.rxsavingssolutions.com","","false"
"34.237.165.133","*.api.directvgo.com","","","","","*.api.directvgo.com|*.pub.directvgo.com|*.com.directvgo.com|*.pri.directvgo.com|*.lg.directvgo.com|*.web.directvgo.com","","false"
"34.237.165.141","*.mip-cloud.com","","","","","*.mip-cloud.com","","false"
"34.237.165.139","*.diamondsis.com","","","","","*.diamondsis.com","","false"
"34.237.165.137","service.fed.sumologic.com","","","","","service.fed.sumologic.com|*.fed.sumologic.com","","false"
"34.237.165.154","*.biscuitville.generixhub.com","","","","","*.biscuitville.generixhub.com","","false"
"34.237.165.156","kube-apiserver","","","","","19e14566b1ee98bd14fec4d056d0f066.gr7.us-east-1.eks.amazonaws.com|ip-10-0-170-255.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.20.6.200|10.0.170.255","false"
"34.237.165.159","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"34.237.165.162","torem.me","","","","","torem.me|*.torem.me|*.staging.torem.me","","false"
"34.237.165.174","prod-cell-1.us-east-1.lambda.aws.a2z.com","","","","","prod-cell-1.us-east-1.lambda.aws.a2z.com","","false"
"34.237.165.181","help.dev2.energybox.com","","","","","help.dev2.energybox.com","","false"
"34.237.165.185","kube-apiserver","","","","","f1676e876690e6970aa5a2cb529bb940.gr7.us-east-1.eks.amazonaws.com|ip-172-16-96-240.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.5.143.105|172.16.96.240","false"
"34.237.165.187","*.vpn.devops.locushealth.dev","","","","","*.vpn.devops.locushealth.dev","","false"
"34.237.165.189","integratedrental.com","","","","","integratedrental.com|*.integratedrental.com","","false"
"34.237.165.202","*.commercehub.com","Commerce Technologies, LLC","US","Albany","New York","*.commercehub.com|commercehub.com","","false"
"34.237.165.208","klearnow.com","","","","","klearnow.com|*.klearnow.com","","false"
"34.237.165.212","us.narrator.ai","","","","","us.narrator.ai|*.private.us.narrator.ai|*.us.narrator.ai","","false"
"34.237.165.214","*.vumicro.com","","","","","*.vumicro.com","","false"
"34.237.165.215","dev.consumertrack.com","","","","","dev.consumertrack.com|*.dev.goidentityprotect.com|*.dev.gofreecredit.com|*.dev.importantscore.com|*.dev.yourscoreonline.com|*.dev.consumertrack.com|*.dev.gobankingrates.com|*.dev.creditcheckingtoday.com","","false"
"34.237.165.218","freshpoint-bt-prod.freshpoint-bt.sysco-go.com","","","","","freshpoint-bt-prod.freshpoint-bt.sysco-go.com","","false"
"34.237.165.225","*.perfectomobile.com","","","","","*.perfectomobile.com|*.aws-prod.perfectomobile.com","","false"
"34.237.165.226","*.whiskey.nuviapp.com","","","","","*.whiskey.nuviapp.com","","false"
"34.237.165.222","*.rebrandly.com","","","","","*.rebrandly.com|rebrandly.com","","false"
"34.237.165.230","*.gpu-demos.watchful.io","","","","","*.gpu-demos.watchful.io","","false"
"34.237.165.239","*.tije.travel","","","","","*.tije.travel|*.tije.com|*.tije.com.ar","","false"
"34.237.165.243","*.renttherunway.splunkcloud.com","Splunk Inc.","US","San Francisco","California","*.renttherunway.splunkcloud.com|renttherunway.splunkcloud.com|http-inputs-renttherunway.splunkcloud.com|*.http-inputs-renttherunway.splunkcloud.com|akamai-inputs-renttherunway.splunkcloud.com|*.akamai-inputs-renttherunway.splunkcloud.com|http-inputs-ack-renttherunway.splunkcloud.com|*.http-inputs-ack-renttherunway.splunkcloud.com|http-inputs-firehose-renttherunway.splunkcloud.com|*.http-inputs-firehose-renttherunway.splunkcloud.com|*.pvt.renttherunway.splunkcloud.com|pvt.renttherunway.splunkcloud.com","","false"
"34.237.165.250","gcpay-stage.com","","","","","gcpay-stage.com|*.gcpay-stage.com","","false"
"34.237.165.253","kube-apiserver","","","","","37827525e5727ef79899ed7c4b8749b6.sk1.us-east-1.eks.amazonaws.com|ip-172-16-123-182.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.173.4.125|172.16.123.182","false"
"34.237.165.252","ecosystemfx.net","","","","","ecosystemfx.net|*.ecosystemfx.net","","false"
"34.237.166.7","*.ipipeline.com","iPipeline, Inc.","US","Exton","Pennsylvania","*.ipipeline.com|ipipeline.com","","false"
"34.237.166.13","fieldtex-demo.com","","","","","fieldtex-demo.com|fieldtexotc.com|*.fieldtexotc.com|*.fieldtex-demo.com","","false"
"34.237.166.25","mail.celtiberian.es","","","","","mail.celtiberian.es","","false"
"34.237.166.36","arena-iti.com","","","","","arena-iti.com|*.arena-iti.com","","false"
"34.237.166.35","*.prevops.com","","","","","*.prevops.com|prevops.com","","false"
"34.237.166.45","*.cfsenergy.com","","","","","*.cfsenergy.com","","false"
"34.237.166.49","*.postindustria.com","","","","","*.postindustria.com|postindustria.com","","false"
"34.237.166.50","*.rankone.com","Rank One","US","Dallas","Texas","*.rankone.com|rankone.com","","false"
"34.237.166.52","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"34.237.166.56","*.ipacs.invicro.com","","","","","*.ipacs.invicro.com|ipacs.invicro.com","","false"
"34.237.166.60","kube-apiserver","","","","","36b469f4eaef77602563e99255e64ec1.gr7.us-east-1.eks.amazonaws.com|ip-172-16-113-69.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.120.242.32|172.16.113.69","false"
"34.237.166.63","*.donkeymob.com","","","","","*.donkeymob.com","","false"
"34.237.166.67","use1-jaccount-dev231207.alb.dev.internal.jamfcloud.com","","","","","use1-jaccount-dev231207.alb.dev.internal.jamfcloud.com","","false"
"34.237.166.68","data-apps.whin.cc","","","","","data-apps.whin.cc|*.data-apps.whin.cc","","false"
"34.237.166.78","*.u3j7p2etbiv9u.us-east-1.cs.amazonlightsail.com","","","","","*.u3j7p2etbiv9u.us-east-1.cs.amazonlightsail.com","","false"
"34.237.166.77","NewState Lobby Dev Entry X1","","","","","*.xtrm-istio.io","","false"
"34.237.166.94","ip-172-31-29-236","SomeOrganization","--","SomeCity","SomeState","localhost|localhost.localdomain|ip-172-31-29-236|ip-172-31-29-236.ec2.internal","","true"
"34.237.166.97","*.pii-protect.com","","","","","*.pii-protect.com|*.hipaasecurenow.com|*.breachsecurenow.com|*.hipaa-portal.com|*.trustsecurenow.com|*.security-portal.net","","false"
"34.237.166.106","redflagstm.com","","","","","redflagstm.com|*.redflag.cc|redflag.cc|*.redflagstm.com","","false"
"34.237.166.111","*.spoton.com","","","","","*.spoton.com|spoton.com","","false"
"34.237.166.117","*.insite360.gilbarco.com","","","","","*.insite360.gilbarco.com","","false"
"34.237.166.136","*.us-east-1.cvent-development.cvent.cloud","","","","","*.us-east-1.cvent-development.cvent.cloud","","false"
"34.237.166.140","mycalenda.com","","","","","mycalenda.com|*.mycalenda.com","","false"
"34.237.166.166","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
"34.237.166.170","*.proxy.thrugreen.com","","","","","*.proxy.thrugreen.com","","false"
"34.237.166.172","AlimSrv.DOMALIM.LOCAL","","","","","","","true"
"34.237.166.180","rowleycompany.com","Magento Cloud","FR","","","","","true"
"34.237.166.184","*.logs.datad0g.com","Datadog, Inc.","US","New York","New York","*.logs.datad0g.com|logs.datad0g.com","","false"
"34.237.166.189","www.example.com","","","","","www.example.com","","true"
"34.237.166.195","www.example.com","Bitnami","","","","","","true"
"34.237.166.197","*.uulen.io","","","","","*.uulen.io|uulen.io","","false"
"34.237.166.206","*.cyera.dev","","","","","*.cyera.dev","","false"
"34.237.166.213","*.whatifops.com","","","","","*.whatifops.com","","false"
"34.237.166.214","*.btrmedia.com","","","","","*.btrmedia.com|btrmedia.com","","false"
"34.237.166.238","*.dieselpure.com","","","","","*.dieselpure.com","","false"
"34.237.166.245","mutocontent.com","","","","","mutocontent.com|www.mutocontent.com","","false"
"34.237.166.247","*.us-east-1.prod.service.minerva.devices.a2z.com","","","","","*.us-east-1.prod.service.minerva.devices.a2z.com","","false"
"34.237.166.249","*.gocanvas.com","","","","","*.gocanvas.com|gocanvas.com","","false"
"34.237.167.4","*.avdev.aws.actiandatacloud.com","","","","","*.avdev.aws.actiandatacloud.com","","false"
"34.237.167.15","*.services.ally.com","","","","","*.services.ally.com","","false"
"34.237.167.18","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-01.us-east-1.es.amazonaws.com","","false"
"34.237.167.19","smitefire.com","","","","","smitefire.com|aws.smitefire.com|www.smitefire.com|dev.smitefire.com","","false"
"34.237.167.21","*.transperfect.com","TransPerfect Translations International Inc.","US","New York","New York","*.transperfect.com|transperfect.com","","false"
"34.237.167.25","mercado.unisa.br","","","","","mercado.unisa.br","","false"
"34.237.167.28","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
"34.237.167.31","*.velotax.com.br","","","","","*.velotax.com.br|velotax.com.br","","false"
"34.237.167.41","staging.api.bridgeft.com","","","","","staging.api.bridgeft.com","","false"
"34.237.167.52","*.imedidata.com","Medidata Solutions, Inc","US","New York","New York","*.imedidata.com|imedidata.com","","false"
"34.237.167.54","*.coxautoinventory-np.com","","","","","*.coxautoinventory-np.com|coxautoinventory-np.com","","false"
"34.237.167.59","woa.pfd.snb.com","Webster Bank (Webster Financial Corp)","US","Stamford","Connecticut","woa.pfd.snb.com|portal.pfd.snb.com|crc.pfd.snb.com|empapp.pfd.snb.com|auth.pfd.snb.com","","false"
"34.237.167.61","yogi.kochid.com","","","","","yogi.kochid.com","","false"
"34.237.167.62","metabase.data.calo.app","","","","","metabase.data.calo.app","","false"
"34.237.167.69","*.visionetsystems.com","","","","","*.visionetsystems.com|visionetsystems.com","","false"
"34.237.167.67","*.uat.discotech.cloud","","","","","*.uat.discotech.cloud","","false"
"34.237.167.72","kube-apiserver","","","","","4b514a4d9e893af26062c939260fad68.gr7.us-east-1.eks.amazonaws.com|ip-172-16-60-251.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.1.14.70|172.16.60.251","false"
"34.237.167.90","us-east-1.gamma.threat-mitigation.identity.aws.dev","","","","","us-east-1.gamma.threat-mitigation.identity.aws.dev|us-east-1.gamma.threat-mitigation.aws.amazon.com","","false"
"34.237.167.91","example.com","","","","","example.com|www.example.com","127.0.0.1","true"
"34.237.167.89","mecklenburgcovastaffrecords.org","","","","","mecklenburgcovastaffrecords.org|www.mecklenburgcovastaffrecords.org","","false"
"34.237.167.97","*.riskspan.com","","","","","*.riskspan.com|riskspan.com","","false"
"34.237.167.105","*.kipsu.com","","","","","*.kipsu.com","","false"
"34.237.167.109","*.nfcc.org","","","","","*.nfcc.org","","false"
"34.237.167.115","hsw-origin-dev-lc1-us-east-1.hswinternal.com","","","","","hsw-origin-dev-lc1-us-east-1.hswinternal.com|*.computer.howstuffworks.com|*.blogs.howstuffworks.com|*.adventure.howstuffworks.com|*.tlc.howstuffworks.com|*.auto.howstuffworks.com|*.money.howstuffworks.com|*.home.howstuffworks.com|*.animals.howstuffworks.com|*.musclecars.howstuffworks.com|*.howstuffworks.com|*.preview-dev-lc1-us-east-1.hswinternal.com|*.entertainment.howstuffworks.com|*.science.preview-dev-lc1-us-east-1.hswinternal.com|*.cdn.preview.hswinternal.com|*.electronics.howstuffworks.com|*.people.howstuffworks.com|*.play.howstuffworks.com|*.videos.howstuffworks.com|*.preview.hswinternal.com|*.health.howstuffworks.com|*.science.howstuffworks.com|*.stuffo.howstuffworks.com|*.hswinternal.com|*.cdn.preview-dev-lc1-us-east-1.hswinternal.com|*.recipes.howstuffworks.com|*.lifestyle.howstuffworks.com|*.health.preview-dev-lc1-us-east-1.hswinternal.com|*.history.howstuffworks.com|*.play.preview-dev-lc1-us-east-1.hswinternal.com","","false"
"34.237.167.116","usginsights.com","","","","","usginsights.com|bwtest.usginsights.com|dev.usginsights.com|dev1.usginsights.com|dev2.usginsights.com|upgrade.usginsights.com|www.usginsights.com|ftp.usginsights.com","","false"
"34.237.167.120","*.icpedia.jp","","","","","*.icpedia.jp","","false"
"34.237.167.140","kube-apiserver","","","","","f2b4e3ca0fc8aed5c9a53ae35b2d7aa4.gr7.us-east-1.eks.amazonaws.com|ip-10-0-49-25.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|11.0.1.58|10.0.49.25","false"
"34.237.167.146","*.cronapp.io","","","","","*.cronapp.io","","false"
"34.237.167.151","minciencia.gob.cl","","","","","minciencia.gob.cl|prod.minciencia.gob.cl|www.minciencia.gob.cl","","false"
"34.237.167.154","kiinos.com","","","","","kiinos.com|api.kiinos.com|www.kiinos.com","","false"
"34.237.167.155","*.nevion.splunkcloud.com","Splunk Inc.","US","San Francisco","California","*.nevion.splunkcloud.com|nevion.splunkcloud.com|http-inputs-nevion.splunkcloud.com|*.http-inputs-nevion.splunkcloud.com|akamai-inputs-nevion.splunkcloud.com|*.akamai-inputs-nevion.splunkcloud.com|http-inputs-ack-nevion.splunkcloud.com|*.http-inputs-ack-nevion.splunkcloud.com|http-inputs-firehose-nevion.splunkcloud.com|*.http-inputs-firehose-nevion.splunkcloud.com|*.pvt.nevion.splunkcloud.com|pvt.nevion.splunkcloud.com","","false"
"34.237.167.156","inanbetec.com.br","","","","","inanbetec.com.br|*.inanbetec.com.br","","false"
"34.237.167.159","kube-apiserver","","","","","34715dc8a4bd0847450be414f4c0ee7e.gr7.us-east-1.eks.amazonaws.com|ip-172-16-160-76.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.1.138|172.16.160.76","false"
"34.237.167.162","*.o4eb09vuu5832.us-east-1.cs.amazonlightsail.com","","","","","*.o4eb09vuu5832.us-east-1.cs.amazonlightsail.com","","false"
"34.237.167.163","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"34.237.167.182","*.tommyjohn.com","","","","","*.tommyjohn.com|tommyjohn.com","","false"
"34.237.167.193","*.frequencyads.com","","","","","*.frequencyads.com|frequencyads.com","","false"
"34.237.167.207","*.mymxportal.com","","US","Frisco","Texas","","","true"
"34.237.167.217","usrenalink-development.com","","","","","usrenalink-development.com|*.usrenalink-development.com","","false"
"34.237.167.218","*.burnalong.com","","","","","*.burnalong.com","","false"
"34.237.167.223","*.adslm.link","","","","","*.adslm.link","","false"
"34.237.167.226","*.trade.tt","","","","","*.trade.tt|trade.tt","","false"
"34.237.167.228","dli-dev.docebosandbox.com","","","","","dli-dev.docebosandbox.com|*.dli-dev.docebosandbox.com","","false"
"34.237.167.229","video.adsafeprotected.com","","","","","video.adsafeprotected.com|vavideo.adsafeprotected.com","","false"
"34.237.167.232","inversionesdigitalescorp.com","","","","","inversionesdigitalescorp.com|www.inversionesdigitalescorp.com","","false"
"34.237.167.231","*.totvshospitality.com","","","","","*.totvshospitality.com|totvshospitality.com","","false"
"34.237.167.238","*.rmdv2csrlqgr4.us-east-1.cs.amazonlightsail.com","","","","","*.rmdv2csrlqgr4.us-east-1.cs.amazonlightsail.com","","false"
"34.237.167.244","*.fexa.io","","","","","*.fexa.io|fexa.io","","false"
"34.237.167.248","*.review-10.zeachable.cloud","","","","","*.review-10.zeachable.cloud|*.review-13.zeachable.cloud|*.review-11.zeachable.cloud|*.review-18.zeachable.cloud|*.review-15.zeachable.cloud|*.review-12.zeachable.cloud|*.review-14.zeachable.cloud|*.review-16.zeachable.cloud|*.review-19.zeachable.cloud|*.review-17.zeachable.cloud","","false"
"34.237.167.255","*.divvy.co","","","","","*.divvy.co|divvy.co","","false"
"34.237.168.3","kube-apiserver","","","","","241a604ec4889cb7d6dbfe7053608c21.gr7.us-east-1.eks.amazonaws.com|ip-172-16-167-82.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.232.74.34|172.16.167.82","false"
"34.237.168.2","*.creditas.com.br","","","","","*.creditas.com.br","","false"
"34.237.168.10","kube-apiserver","","","","","700dd12928ed54982c5b8fc591457484.gr7.us-east-1.eks.amazonaws.com|ip-10-0-179-46.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|142.151.152.132|10.0.179.46","false"
"34.237.168.6","*.avc-nrrc.org","","","","","*.avc-nrrc.org","","false"
"34.237.168.5","*.edis.io","","","","","*.edis.io|edis.io","","false"
"34.237.168.23","server.drakeevans.com","","","","","server.drakeevans.com","","false"
"34.237.168.24","t.myview.com","","","","","t.myview.com|*.t.myview.com","","false"
"34.237.168.27","connect.epicgames.dev","","","","","connect.epicgames.dev|*.ol.epicgames.com","","false"
"34.237.168.32","*.m163.io","杭州易泰美数字科技有限公司","CN","杭州市","浙江省","*.m163.io|m163.io","","false"
"34.237.168.30","*.stg.ads.aws.fwmrm.net","","","","","*.stg.ads.aws.fwmrm.net","","false"
"34.237.168.36","qa2.aq.elagy.com","","","","","qa2.aq.elagy.com|*.qa2.aq.elagy.com","","false"
"34.237.168.41","digitalcreateadaptor-prod.mp-ordermgmt-prod.nikecloud.com","","","","","digitalcreateadaptor-prod.mp-ordermgmt-prod.nikecloud.com","","false"
"34.237.168.35","*.us-east-1.es-integ.amazonaws.com","","","","","*.us-east-1.es-integ.amazonaws.com","","false"
"34.237.168.43","*.travelport.splunkcloud.com","Splunk Inc.","US","San Francisco","California","*.travelport.splunkcloud.com|travelport.splunkcloud.com|idm-travelport.splunkcloud.com|*.idm-travelport.splunkcloud.com|itsi-travelport.splunkcloud.com|*.itsi-travelport.splunkcloud.com|http-inputs-travelport.splunkcloud.com|*.http-inputs-travelport.splunkcloud.com|akamai-inputs-travelport.splunkcloud.com|*.akamai-inputs-travelport.splunkcloud.com|http-inputs-ack-travelport.splunkcloud.com|*.http-inputs-ack-travelport.splunkcloud.com|http-inputs-firehose-travelport.splunkcloud.com|*.http-inputs-firehose-travelport.splunkcloud.com|*.pvt.travelport.splunkcloud.com|pvt.travelport.splunkcloud.com","","false"
"34.237.168.46","*.4kh9dudqbu5m2.us-east-1.cs.amazonlightsail.com","","","","","*.4kh9dudqbu5m2.us-east-1.cs.amazonlightsail.com","","false"
"34.237.168.40","choosehomesecurity.com","","","","","choosehomesecurity.com|*.choosehomesecurity.com","","false"
"34.237.168.45","www.example.com","Bitnami","","","","","","true"
"34.237.168.44","netsuite.api.tesorio.com","","","","","netsuite.api.tesorio.com","","false"
"34.237.168.50","*.c14.us-east-1.airflow.amazonaws.com","","","","","*.c14.us-east-1.airflow.amazonaws.com","","false"
"34.237.168.52","*.cloudwaysapps.com","","","","","*.cloudwaysapps.com|cloudwaysapps.com","","false"
"34.237.168.62","dev.shopfans.io","","","","","dev.shopfans.io|*.dev.shopfans.io","","false"
"34.237.168.70","*.checklistfacil.com.br","","","","","*.checklistfacil.com.br|*.sso-qa.checklistfacil.com.br|*.sso-hm.checklistfacil.com.br|*.sso-develop.checklistfacil.com.br|*.sso.checklistfacil.com.br","","false"
"34.237.168.90","kube-apiserver","","","","","3a6ecc6b4bee25b2a2383a0d8d114229.gr7.us-east-1.eks.amazonaws.com|ip-10-0-110-27.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.16.11.22|10.0.110.27","false"
"34.237.168.91","proxy.limitless-inlet-2204.herokuspace.com","Heroku","US","San Francisco","California","proxy.limitless-inlet-2204.herokuspace.com","","false"
"34.237.168.101","socifind.com","","","","","socifind.com|*.socifind.com|www.socifind.com","","false"
"34.237.168.107","*.fspconnect.org","","","","","*.fspconnect.org|fspconnect.org","","false"
"34.237.168.106","*.thomas.org.br","","","","","*.thomas.org.br|thomas.org.br","","false"
"34.237.168.109","*.gateway.linkapi.com.br","","","","","*.gateway.linkapi.com.br|gateway.linkapi.com.br","","false"
"34.237.168.115","ssai-overlay.api.brightcove.com","","","","","ssai-overlay.api.brightcove.com|ssai-overlay.playback.us-east-1.prod.deploys.brightcove.com","","false"
"34.237.168.116","kube-apiserver","","","","","6ffe33c495a393ee638b6db0b52c74fd.gr7.us-east-1.eks.amazonaws.com|ip-172-16-40-99.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.50.84.251|172.16.40.99","false"
"34.237.168.119","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"34.237.168.118","*.colleague.elluciancloud.com","Ellucian Company L.P.","US","Reston","Virginia","*.colleague.elluciancloud.com|colleague.elluciancloud.com","","false"
"34.237.168.130","encoder-34-237-168-130.browserling.com","","","","","encoder-34-237-168-130.browserling.com","","false"
"34.237.168.133","fluency-analytics.3mhis.com","3M Company","US","","Minnesota","fluency-analytics.3mhis.com|amb.fluency.3mhis.com|amb.speechmachines.org|analytics.speechmachines.org|audit.fluency.3mhis.com|audit.speechmachines.org|dispatch.fluency.3mhis.com|dispatch.speechmachines.org|exapi.fluency.3mhis.com|extapi.speechmachines.org|flex.fluency.3mhis.com|flex.speechmachines.org|manager.fluency.3mhis.com|mq1webc4.speechmachines.org|services.fluency.3mhis.com|services.speechmachines.org|sso.fluency.3mhis.com|sso.speechmachines.org|test-mq1webc4.speechmachines.org|webc4.fluency.3mhis.com|www.speechmachines.org|xmlfvm.fluency.3mhis.com|xmlfvm.speechmachines.org|xmllistener.fluency.3mhis.com","","false"
"34.237.168.142","*.coinmarketcap.com","","","","","*.coinmarketcap.com|*.prod.coinmarketcap.com|*.beta.coinmarketcap.com|*.staging.coinmarketcap.com","","false"
"34.237.168.146","lume-terminus.com","","","","","lume-terminus.com","","false"
"34.237.168.153","*.qa.boltdns.net","","","","","*.qa.boltdns.net|*.playback.us-east-1.qa.deploys.brightcove.com|*.us-east-1.qa.boltdns.net|*.us-east-1.qa-a.boltdns.net","","false"
"34.237.168.159","xpm.neadwerx.com","","","","","xpm.merchlogix.com|xpm.neadwerx.com","","false"
"34.237.168.171","*.kbb.com","","","","","*.kbb.com|*.autotrader-tradein.com|*.autotrader.com|*.tradeinguarantee.com|*.buybooktech.com","","false"
"34.237.168.174","mc.corel.com","","","","","mc.corel.com|origin-mc.corel.com","","false"
"34.237.168.177","api.stantem.com","","","","","api.stantem.com","","false"
"34.237.168.180","*.battlefy.com","","","","","*.battlefy.com|battlefy.com","","false"
"34.237.168.182","kube-apiserver","","","","","bc1c1844d534373a239004e7e10d2f15.sk1.us-east-1.eks.amazonaws.com|ip-172-16-184-198.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.66.94.71|172.16.184.198","false"
"34.237.168.185","*.mipagomunicipal.mx","","","","","*.mipagomunicipal.mx","","false"
"34.237.168.184","kube-apiserver","","","","","c0619763f5f8fe616a06d5d39153bbec.gr7.us-east-1.eks.amazonaws.com|ip-172-16-103-251.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.10.1.211|172.16.103.251","false"
"34.237.168.187","*.sendbird.com","SendBird, Inc.","US","San Mateo","California","*.sendbird.com|sendbird.com","","false"
"34.237.168.191","pre-prod.us-east-1.artemis.trust-safety.bedrock.aws.dev","","","","","pre-prod.us-east-1.artemis.trust-safety.bedrock.aws.dev","","false"
"34.237.168.194","*.justfund.us","","","","","*.justfund.us","","false"
"34.237.168.206","*.lifesitevault.com","","","","","*.lifesitevault.com|*.demo.lifesitevault.com|*.staging.lifesitevault.com","","false"
"34.237.168.212","*.igu9n07fi3vtk.us-east-1.cs.amazonlightsail.com","","","","","*.igu9n07fi3vtk.us-east-1.cs.amazonlightsail.com","","false"
"34.237.168.220","cloud-dev.h2o.ai","","","","","cloud-dev.h2o.ai|*.cloud-dev.h2o.ai","","false"
"34.237.168.225","vaingloryfire.com","","","","","vaingloryfire.com|www.vaingloryfire.com","","false"
"34.237.168.231","removebg.art","","","","","api.removebg.art|removebg.art","","false"
"34.237.168.232","qcor.cms.gov","US Department of Health and Human Services","US","Washington","District of Columbia","qcor.cms.gov","","false"
"34.237.168.233","*.recollective.com","","","","","*.recollective.com|*.qa.recollective.com|*.demo.recollective.com","","false"
